X,Unnamed..0,Hotel_Name,Review_Text,Posted_Date,Rating,Average_Rating,Num_of_Ratings,Helpfulness,is_photo,review_title,hotel_grade,employee_friendliness_score,facility_score,cleanliness_score,comfort_score,value_for_money_score,location_score,Crawled_date,title_length,text_length,time_lapsed,Deviation.of.star.ratings,FOG.Index,Flesch.Reading.Ease,Depth,Breadth,sentiment_score_continuous,sentiment_score_discrete
77,77,astorcourthotel,Slippy flour in bathroom and no safe box in room,2022-07-03,8.0,7.9,7132,0,0,"Very nice, comfortable and really friendly and helpful staff",3,8.8,7.8,8.0,8.0,7.5,8.9,2024-12-02,9,10,883,0.0999999999999996,4.0,95.17,3.30911821319458,0.0133694208000605,2.782,4
78,78,point-a-london-liverpool-street,"clean, great locationsmall rooms, no coffeetea making facilities in room",2022-08-21,7.0,7.7,8323,1,0,Good,3,8.5,7.8,8.1,8.1,7.6,9.2,2024-12-02,1,10,834,0.7,12.0,35.95,3.3028713547732,0.0209816106649052,4.4,4
79,79,milleniumgloucester,"We stayed for 3 nights and had a great stay Our room on the 7th floor was spacious, clean and had all the necessary inroom facilities If you dont mind walking a bit, the location is great as well Go for a 30 min walk through Hyde Park and youll arrive in Nothing Hill We have also used the London Underground lots, as the tube station was just around the corner",2022-05-06,8.0,7.4,15320,0,0,"Clean room, good location, nice staff Id recommend it",4,8.0,7.4,7.8,7.9,7.3,9.0,2024-12-02,9,71,941,0.6,30.65,24.79,3.27659757075312,0.0407654221090663,4.619,5
80,80,park-plaza-county-hall,"Great location, excellent attentive staff and great customer careNothing it was perfect",2024-11-10,10.0,8.6,11045,0,1,From start to finish our stay was perfect we were well looked after and had a fabulous room with a view Would definitel,4,9.0,8.7,8.8,8.9,7.9,9.5,2024-12-02,23,12,22,1.4,14.8,42.38,3.29579242122099,0.0307239627439515,4.807,5
81,81,stgileshotel,"The location is fantastic, it is so central to navigate all areas of London The staff are exceptional, so friendly, polite  professional Our meal in Hudson bar was deliciousThe sills of the windows are rotten  desperate for painting  a slight musty smell in the shower but nothing that couldnt be resolved quickly  having to eat bacon at breakfast with a spoon as not enough cutlery",2024-04-23,8.0,7.0,14989,0,0,"We have stayed at the St Giles Hotel for numerous years  will continue to do so, our stay was as pleasant as always",3,8.1,6.9,7.3,7.3,7.0,9.4,2024-12-02,23,65,223,1.0,30.31,13.96,3.29608083127547,0.0314722823030692,4.522,5
82,82,point-a-london-liverpool-street,Handy for Liverpool St and Spitalfields Smart decor Outside space for sitting WiFi and hot water fine The cheaper room without a window was perfectly satisfactory as no street noise Didnt try breakfastMood lighting in room was a bit annoying Very minor point,2023-04-29,8.0,7.7,8323,0,0,A good stop for the City,3,8.5,7.8,8.1,8.1,7.6,9.2,2024-12-02,6,43,583,0.3,21.85,36.29,3.30967752979555,0.0181690820674008,4.173,4
83,83,cityinnwestminster,Very clean and comfortableOpen plan nature of rooms with sliding door dividing bedroom and toiletshower is not ideal  especially for friends sharing a twin,2024-07-15,7.0,8.3,7467,0,0,Good,4,8.8,8.5,8.8,8.8,7.9,8.9,2024-12-02,1,24,140,1.3,16.27,47.12,3.31313750641186,0.0017975694759727,4.114,4
84,84,sidneyhotel,We stay at the apartmentits near the hotelour room is at 7 floor without elevatorAlso the room is dirtyNot a good choice,2023-05-16,4.0,7.8,12641,0,0,Not a good choice,3,8.7,7.8,8.3,8.3,7.9,9.1,2024-12-02,4,22,566,3.8,12.44,74.53,3.30901895539999,0.0102906178637538,3.807,4
85,85,royal-national,"we did not havei  did not have a fridge in the room , could be very helpful",2023-03-27,7.0,7.5,9767,1,0,a very good stay in the heart of the city,3,8.3,7.5,8.0,7.9,7.3,8.9,2024-12-02,10,17,616,0.5,6.4,97.54,3.30965031209268,0.0129894571536586,3.721,4
86,86,thistletower,Excellent location helpful and friendly staff car park directly below the lobby  25 for 24 hours discounted rate for staying at the hotel Overlooking the ThamesTower BridgeCould have done with more teacoffeemilk in the room  same with most hotels,2022-04-27,8.0,7.7,20956,0,0,Very enjoyable,4,8.4,7.6,8.1,8.2,7.4,9.5,2024-12-02,2,39,950,0.3,21.75,40.35,3.30757401816462,0.0023446405530072,4.375,4
87,87,milleniumgloucester,Great location and amazing staffSlightly tired decor but everything is still in working order,2024-10-29,7.0,7.4,15320,0,0,Wonderful stay and made to feel welcome by the team,4,8.0,7.4,7.8,7.9,7.3,9.0,2024-12-02,10,14,34,0.4,11.31,57.27,3.31552593226416,0.0015307074722394,4.229,4
88,88,ace,"The room is very modern and is located around 7min walk to the closest tube stationBreakfast choice is limited, hotel staff wouldnt allow earlier check in and the room is extremely small, barely can move around when you have two large suitcases in the room",2022-08-01,8.0,7.7,6277,1,0,Nice boutique hotel in Central London but extremely small room,4,8.4,7.7,8.1,8.0,7.9,8.6,2024-12-02,10,45,854,0.3,23.33,42.72,3.31129034117967,0.0009318173262374,3.827,4
89,89,marlin-waterloo,"Location of the hotel Close to the London Eye and the bus and tube station itself Close to grocery store, good pizzeria and pub The location itself seems pretty safe Part of the staff is excellent, but part needs additional trainingThere was a smell of sewage in the room all the time We complained at the reception, they said they would solve  nothing was resolved Also the bathroom door was constantly scraping into the stock and barely opening and closing  which one janitor solves in a few minutes realistically  you shouldnt allow a 4 star hotel  The hotel at check in takes 50 GBP as a reservation  deposit if something was damaged in the room  nothing was damaged, but the money was not returned to the card  they said they would return it in 57 days  it took approx 17 days till now and nothing later we read on Trip Advisor that they never return that money to most",2022-05-24,4.0,8.1,10695,0,0,OK,4,8.5,8.2,8.2,8.2,7.6,9.3,2024-12-02,1,159,923,4.1,66.12,-73.0,3.23669435029673,0.0615017144745617,2.725,4
90,90,cityinnwestminster,"The room was quietLocation and value for money were non existent
The buffet breakfast was rubbish",2024-09-24,6.0,8.3,7467,1,0,Probably better off elsewhere,4,8.8,8.5,8.8,8.8,7.9,8.9,2024-12-02,4,16,69,2.3,11.4,46.78,3.29765250090007,0.0226586879048379,2.364,1
91,91,express-hammersmith,"Good starting point for London sightseeing  close to the underground and bus, with nice and cheap pub in the basement that is serving breakfasts, but is also open till 11 pm Just around the corner nice shop called Istambul express where you can buy all kind of food, including fresh vegetables and fruitsAs usual in British bathrooms, small issues with the drain",2022-09-13,9.0,8.0,8003,0,0,Superb,3,8.6,8.0,8.3,8.1,7.9,8.6,2024-12-02,1,62,811,1.0,28.03,25.47,3.27648385042868,0.0468254237110896,4.213,4
92,92,keystone-house,"Location was greatCould not find the lift girlfriend was pregnant and on 4th floor, and bed was uncomfortable will felt like a bar in the middle of the bed but slept OK",2024-11-15,7.0,7.9,5933,0,0,Good,3,8.5,7.9,8.3,8.1,8.1,9.4,2024-12-02,1,32,17,0.9,15.3,64.38,3.28276852494189,0.0397872325507664,3.498,4
93,93,radissonblugrafton,"LocationRoom was small, bedsheets dirty, aircon couldnt be adjusted, aircon too noisy, blinds didnt cover the window, window not good enough to keep substantial noise out",2022-07-16,1.0,7.9,9315,0,0,Absolutely the worst room Ive ever stayed in and terrible value for money,4,8.7,8.0,8.4,8.5,7.4,9.1,2024-12-02,13,26,870,6.9,15.02,45.09,3.30644114529696,0.0165237804140282,1.925,1
94,94,astorcourthotel,location and staffno safe box in the room No cameras in the corridors,2023-10-05,4.0,7.9,7132,0,0,Disappointing,3,8.8,7.8,8.0,8.0,7.5,8.9,2024-12-02,1,13,424,3.9,11.35,75.2,3.30851659201886,0.0134762632589912,4.226,4
95,95,point-a-london-liverpool-street,"The property is in a good location if you want to explore Shoreditch and the surrounding area It was super easy to check in and it was mostly clean The staff were nice and the continental breakfast was goodThe room itself was a bit dusty around the edges and the TV didnt work properly Although if youre booking a small room like ours, you probably arent spending much time there The main downside was the noise Our room was on the 2nd floor and you could regularly hear a train passing under the building, which was quite disruptive for sleeping The tube does stop around 1am but then resumes again around 6am Not a great place to book if youre a light sleeper",2024-02-13,6.0,7.7,8323,0,0,"Good overall, but the noise of passing trains might disturb a light sleeper",3,8.5,7.8,8.1,8.1,7.6,9.2,2024-12-02,13,123,293,1.7,51.8,-28.0,3.30595746239977,0.0046586067591013,3.967,4
96,96,thistletower,"location was fantastic staff were very friendly, breakfast was very goodna",2023-03-20,8.0,7.7,20956,0,1,will definitely stay again,4,8.4,7.6,8.1,8.2,7.4,9.5,2024-12-02,4,11,623,0.3,11.67,60.31,3.30006122008588,0.0231390222469915,4.613,5
97,97,studios2let,"Nice staff, great locationNo iron in the room  separate ironlaundry room in the basement",2022-11-09,8.0,7.6,11670,0,0,"Nice place, good location",3,8.3,7.5,7.9,7.8,7.6,9.3,2024-12-02,4,14,754,0.4,11.31,57.27,3.30203952868493,0.0221359269895109,4.351,4
98,98,blakemore,"The wait for breakfast table can sometimes be very long, some food items and cups run out and the staff manning the breakfast room is on the rude side",2024-10-22,8.0,8.3,12340,0,0,Great location but some small improvements needed,4,8.7,8.3,8.7,8.8,8.1,8.9,2024-12-02,7,29,41,0.300000000000001,11.6,75.88,2.93058620191129,0.331292942025715,3.368,4
99,99,cityinnwestminster,"Fantastic location, 2 minutes away from the houses of parliamentWindows were nonexistent  let in all the noise from outside Someone was having a party in an apartment opposite  our room was shaking from all the noise, didnt stop until 1130pm and we were then woken at 6am by the road sweepers outside You could also hear all the noise in the rooms upstairs The rooms all have wooden flooring so you can hear every step We could heat every time the people upstairs went for a wee too, which was a bit weird Basically didnt sleep at all and the staff said there was nothing they could do  didnt even apologise",2024-01-08,3.0,8.3,7467,0,0,Noisey Only stay here if youre not bothered about sleeping,4,8.8,8.5,8.8,8.8,7.9,8.9,2024-12-02,10,111,329,5.3,46.92,-24.28,3.19265273574035,0.100259803943117,2.755,1
100,100,lancaster-gate,The location was excellent for our visit to Hyde Park The breakfast was very good with plenty of choiceHappy with the hotel,2023-07-10,9.0,7.7,14445,0,0,Excellent location for Hyde Park,3,8.6,7.5,8.0,8.0,7.7,9.0,2024-12-02,5,22,511,1.3,14.25,57.61,3.27518583503729,0.0409634371635699,4.378,4
101,101,zedwell-trocaderor,"modern, clean and convenientnot option of a proper breakfast facility",2022-11-28,8.0,7.4,39497,0,0,Very good,0,8.1,7.2,7.9,7.9,7.5,9.6,2024-12-02,2,10,735,0.6,12.0,27.49,3.30278942575513,0.0197349853152622,4.527,5
102,102,windsorhousehotel,"Its was nice and clean, and the staff were kind",2024-04-21,10.0,8.0,6335,0,0,Exceptional,4,8.2,8.1,8.5,8.6,7.7,9.1,2024-12-02,1,10,225,2.0,4.0,112.09,3.30563893469624,0.0188135854159163,4.34,4
103,103,crestfieldhotel,"The  room was spotlessly clean, the bedding was snowy white and  the bed was really comfortable The staff were really friendly and helpful I only used this as a quick over night stay as I was travelling on Eurostar but I would definitely stay here againNA",2022-06-14,9.0,7.8,6515,0,0,"Great hotel and location, lovely friendly staff",2,8.6,7.6,8.4,8.1,7.9,9.4,2024-12-02,7,46,902,1.2,21.88,41.71,3.29992165650388,0.0276142410605446,4.629,5
104,104,milleniumgloucester,"Location 
Spacious roomLifts slow 
Friendly concierge and cleaners 
Room not ready when arrived at 8pm Asked to wait for 10 minutes Was still waiting 30 minutes later no one told me room was ready Upset after a 6 hour journey Not good enough",2024-10-21,6.0,7.4,15320,0,0,Disappointed,4,8.0,7.4,7.8,7.9,7.3,9.0,2024-12-02,1,43,42,1.4,18.13,53.21,3.16739637333444,0.113951826351573,1.846,1
105,105,cityinnwestminster,comfortable  clean and good value for money,2022-02-01,10.0,8.3,7467,0,0,Exceptional,4,8.8,8.5,8.8,8.8,7.9,8.9,2024-12-02,1,7,1035,1.7,8.51,64.37,3.30059427283732,0.0226713637271579,4.499,5
106,106,thistletower,Location and staff,2024-02-15,9.0,7.7,20956,0,0,Very good,4,8.4,7.6,8.1,8.2,7.4,9.5,2024-12-02,2,3,291,1.3,14.53,59.97,3.310379307781,0.0111271806561992,4.207,4
107,107,blakemore,excellent location and friendly staffsoundproofing can be better can hear footsteps from corridor and room upstairs,2023-06-21,8.0,8.3,12340,0,0,Very good,4,8.7,8.3,8.7,8.8,8.1,8.9,2024-12-02,2,16,530,0.300000000000001,16.4,38.32,3.30491166250518,0.0067611802228388,4.493,5
108,108,z-trafalgar,"fast check in, manager is smart and nice to offer us the best option as available in the hotelthe hotel room itself is designed too small and overheated inside the room, the air conditioning doesnt make a comforting human temperature, no windows room can be changed, the small rooms are over priced, the room feels like a sauna room",2023-10-15,1.0,8.4,13923,0,0,"the worst hotel that I ever stayed, doesnt worth the price compared to other hotels",3,9.1,8.4,8.7,8.7,8.2,9.7,2024-12-02,15,59,414,7.4,26.31,28.51,3.31399385532277,0.0060073470413819,3.996,4
109,109,marlin-waterloo,Nothing specialNothing,2023-08-06,5.0,8.1,10695,0,0,Room cleaning after every alternative day which is not good it should be on daily basis also there is no water bottle av,4,8.5,8.2,8.2,8.2,7.6,9.3,2024-12-02,23,2,484,3.1,20.8,-49.0,3.31349748429675,0.0068778321245528,3.336,4
110,110,tavistock,The location was great for me 5 walk to the tube station fromto the airport and 7 min walking to the conference I attended,2024-06-14,8.0,7.7,5932,0,0,Very good,3,8.7,7.6,8.2,8.0,7.5,9.1,2024-12-02,2,24,171,0.3,14.6,64.04,3.29548138531533,0.0276354012203076,4.374,4
111,111,point-a-london-liverpool-street,"Great location, very clean and modern, friendly staffNo teacoffee facilities in room",2024-04-09,7.0,7.7,8323,0,0,Good,3,8.5,7.8,8.1,8.1,7.6,9.2,2024-12-02,1,12,237,0.7,14.8,42.38,3.29896479195152,0.0267795935470215,4.628,5
112,112,alexandra-hotel,"its location 
rooms seemed clean 
staff niceit was very dated,, shower stopped working,, 
breakfast, boiled eggs, cold toast hard croissants 
we didnt eat breakfast the second morning
smelt like fags",2023-02-24,6.0,7.0,6404,0,0,"great location, but very dated hotel",3,7.5,6.9,7.4,7.3,7.5,9.0,2024-12-02,6,30,647,1.0,13.33,57.95,3.31453238484887,0.0059718123714101,2.158,1
113,113,windsorhousehotel,"we stayed for four nights, we were upgraded to a deluxe room room was small with very little storage but was very clean and bed was small but comfortable  unusual setup in that the hotel is spread across four buildings with other buildings in between but these can only be accessed using your key card so felt safe fantastic location just a few minutes from earls court tube station with some shops and restaurants nearby hotel is situated in a quiet street so no problems with noisealthough you are advised to call reception if you need anything they dont answer the phone, it goes straight to voicemail only had one occasion when we needed to contact them as housekeeping had forgotten to leave towels went to reception several doors up and they gave us towels",2024-10-12,8.0,8.0,6335,0,0,enjoyable stay,4,8.2,8.1,8.5,8.6,7.7,9.1,2024-12-02,2,135,51,0.0,56.67,-48.64,3.29374350935878,0.0135699654704103,4.367,4
114,114,sidneyhotel,"Continental breakfast was basic but adequate considering its free The staff were lovely and helpful Location is excellent, we visited Westminster Abbey, saw Wicked at the Apollo Victoria and visited Camden market All accessible from the number 24 bus which stops directly outside hotelI stripped the bed the morning we left and was horrified by the state of the mattress It was heavily stained and Im glad I only noticed that as we were leaving It was a shock as it wasnt in keeping with the rest of the hotel which is fresh and clean",2022-05-14,7.0,7.8,12641,2,0,Good value for money,3,8.7,7.8,8.3,8.3,7.9,9.1,2024-12-02,4,95,933,0.8,43.05,-16.5,3.29259664069656,0.0126662817121898,3.922,4
115,115,tavistock,"The accessibility and location were greatThe hotel needs a major interior upgrade
The halls, carpeting, bathrooms and rooms without sound barriers leave much to be desired",2024-01-03,7.0,7.7,5932,0,0,Good,3,8.7,7.6,8.2,8.0,7.5,9.1,2024-12-02,1,26,334,0.7,18.09,28.17,3.23436795465596,0.0625248477070828,4.063,4
116,116,blakemore,"Reception Staff were so helpful and friendly,  our room and reception was lovely and clean",2022-04-27,9.0,8.3,12340,0,0,Superb,4,8.7,8.3,8.7,8.8,8.1,8.9,2024-12-02,1,15,950,0.699999999999999,8.67,64.71,3.30165895334866,0.0077682793097039,4.773,5
